S.No.,GSTIN,Supplier Name,Export Invoice Number ,Export Date ,Export Value, GSTR 2B , Taxable Value as per GSTR 2B ,Category of Input Supplies,HSN/SAC,CGST Amount,SGST Amount,IGST Amount,Cess, Eligible for ITC ,3B Month
6889,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,D-2324-4690,11/22/2023,149542,149542,149542, Inputs ,73121090,13458.74,13458.74,0,, Yes ,Oct-22
6890,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,D-2324-4786,11/27/2023,299354,299354,299354, Inputs ,73121090,26941.87,26941.87,0,, Yes ,Oct-22
6891,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,D-2324-4820,11/29/2023,461475,461475,461475, Inputs ,73121090,41532.75,41532.75,0,, Yes ,Oct-22
6892,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,D-2324-4838,11/30/2023,1098387,1098387,1098387, Inputs ,73121090,98854.82,98854.82,0,, Yes ,Oct-22
6893,24CIZPS9253E1ZI,VINAYAK ENTERPRISE,V-213,11/8/2023,22800,22800,22800, Inputs ,2815,2052,2052,0,, Yes ,Oct-22
6894,24CIZPS9253E1ZI,VINAYAK ENTERPRISE,V-214,11/18/2023,16000,16000,16000, Inputs ,2815,1440,1440,0,, Yes ,Oct-22
6895,24CIZPS9253E1ZI,VINAYAK ENTERPRISE,V-227,11/24/2023,22800,22800,22800, Inputs ,2815,2052,2052,0,, Yes ,Oct-22
6896,24AIKPC0013D1Z9,VIRENDRASINH OMPRAKASH CHUHAN,28,10/29/2023,2700,2700,2700, Inputs ,440410,243,243,0,, Yes ,Oct-22
6897,24AIKPC0013D1Z9,VIRENDRASINH OMPRAKASH CHUHAN,30,11/2/2023,7800,7800,7800, Inputs ,440410,702,702,0,, Yes ,Oct-22
6898,24BKNPP0818F1Z7,VISHWA ELECTRICAL,52,11/1/2023,19500,19500,19500, Inputs ,6911,1755,1755,0,, Yes ,Oct-22
6899,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728376,11/27/2023,199,199,199, Input Services ,9984,17.91,17.91,0,, Yes ,Oct-22
6900,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728388,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6901,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728391,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6902,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728392,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6903,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728393,11/27/2023,532,532,532, Input Services ,9984,47.88,47.88,0,, Yes ,Oct-22
6904,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728394,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6905,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728395,11/27/2023,425,425,425, Input Services ,9984,38.25,38.25,0,, Yes ,Oct-22
6906,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728396,11/27/2023,454,454,454, Input Services ,9984,40.86,40.86,0,, Yes ,Oct-22
6907,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728397,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6908,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728398,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6909,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728399,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6910,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728400,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6911,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728401,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6912,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728402,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6913,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728403,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6914,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728404,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6915,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728405,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6916,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728406,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6917,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728407,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6918,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728408,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6919,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728409,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6920,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728410,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6921,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728411,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6922,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728412,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6923,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728413,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6924,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728414,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6925,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728415,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6926,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728416,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6927,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728417,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6928,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728418,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6929,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728419,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6930,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728420,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6931,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728421,11/27/2023,309,309,309, Input Services ,9984,27.81,27.81,0,, Yes ,Oct-22
6932,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728422,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6933,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728423,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6934,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728424,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6935,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728425,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6936,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728426,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6937,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728427,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6938,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728428,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6939,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728429,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6940,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728430,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6941,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728431,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6942,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728432,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6943,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728433,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6944,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728434,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6945,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728435,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6946,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728436,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6947,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728437,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6948,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728438,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6949,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728439,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6950,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728440,11/27/2023,3983,3983,3983, Input Services ,9984,358.47,358.47,0,, Yes ,Oct-22
6951,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728441,11/27/2023,371,371,371, Input Services ,9984,33.39,33.39,0,, Yes ,Oct-22
6952,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728442,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6953,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728443,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6954,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728444,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6955,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728445,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6956,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728446,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6957,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728447,11/27/2023,499,499,499, Input Services ,9984,44.91,44.91,0,, Yes ,Oct-22
6958,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728448,11/27/2023,427,427,427, Input Services ,9984,38.43,38.43,0,, Yes ,Oct-22
6959,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728449,11/27/2023,3398,3398,3398, Input Services ,9984,305.82,305.82,0,, Yes ,Oct-22
6960,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728450,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6961,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728451,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6962,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728452,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6963,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728453,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6964,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728454,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6965,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728455,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6966,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728456,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6967,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728457,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6968,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728458,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6969,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728459,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6970,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728460,11/27/2023,302,302,302, Input Services ,9984,27.18,27.18,0,, Yes ,Oct-22
6971,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728461,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6972,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728462,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6973,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728463,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6974,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728464,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6975,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728465,11/27/2023,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
6976,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728466,11/27/2023,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
6977,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0611329728467,11/27/2023,58,58,58, Input Services ,9984,5.21,5.21,0,, Yes ,Oct-22
6978,24AAACB2100P1Z3,Vodafone Idea Limited,GJSO051123310618,11/27/2023,8861,8861,8861, Input Services ,9984,797.49,797.49,0,, Yes ,Oct-22
6979,24BAMPT8718H1Z6,ZENFIN ENGINEERING,T-358,11/25/2023,16640,16640,16640, Inputs ,82076090,1497.6,1497.6,0,, Yes ,Oct-22
6980,24AUKPJ0501D1ZD,SUNRISE INDUSTRIES,SUN/015/2023-24,10/18/2023,8000,8000,8000, Inputs ,2914,720,720,0,, Yes ,Oct-22
6981,24AUKPJ0501D1ZD,SUNRISE INDUSTRIES,SUN/018/2023-24,10/28/2023,6000,6000,6000, Inputs ,2914,540,540,0,, Yes ,Oct-22
6982,24AACFZ1130G1ZM,3VS LASER CUTTING,41,11/10/2023,4491,-4491,-4491, Inputs ,7215,-404.22,-404.22,0,, Yes ,Oct-22
6983,24AACFZ1130G1ZM,3VS LASER CUTTING,42,11/10/2023,1523,-1523,-1523, Inputs ,7215,-137.03,-137.03,0,, Yes ,Oct-22
6984,24ADMFS8513P1ZD,SP LASER INDUSTRIES,7,11/9/2023,499,-499,-499, Inputs ,8456,-44.93,-44.93,0,, Yes ,Oct-22
6985,24AAJCS6299R1Z9,SHEFIELD TECHNOPLAST PVT.LTD.,CN/153/23-24,11/30/2023,5056,-5056,-5056, Inputs ,87089100,-455,-455,0,, Yes ,Oct-22
6986,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,119-237421000196,11/6/2023,11000,-11000,-11000, Inputs ,440262,0,0,0,, Yes ,Oct-22
6987,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,119-237421000197,11/6/2023,9492,-9492,-9492, Inputs ,440262,0,0,-1708.53,, Yes ,Oct-22
6988,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,119-237421000198,11/6/2023,11000,-11000,-11000, Inputs ,440262,0,0,0,, Yes ,Oct-22
6989,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,119-237421000199,11/6/2023,9492,-9492,-9492, Inputs ,440262,0,0,-1708.53,, Yes ,Oct-22
6990,24AACCH8963Q1ZU,HERONS LOGISTICS (INDIA) PVT LTD,CN23240060,11/27/2023,32564,-32564,-32564, Input Services ,9985,-2930.77,-2930.77,0,, Yes ,Oct-22
6991,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RK/013/23-24,11/1/2023,3640,-3640,-3640, Inputs ,48191010,-218.4,-218.4,0,, Yes ,Oct-22
6992,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RK/014/23-24,11/1/2023,2925,-2925,-2925, Inputs ,48191010,-175.5,-175.5,0,, Yes ,Oct-22
6993,24ACRPG8660K1Z3,MAHENDRA ELECTRICALS,ME-127,11/27/2023,9000,-9000,-9000, Inputs ,85441190,-810,-810,0,, Yes ,Oct-22
6994,27AAACK2676H1ZG,KUEHNE + NAGEL PRIVATE LIMITED,BOM9112320,11/6/2023,13073,-13073,-13073, Input Services ,996521,0,0,-2353.09,, Yes ,Oct-22
6995,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RKE-D/01,11/2/2023,3640,3640,3640, Inputs ,48191010,327.6,327.6,0,, Yes ,Oct-22
6996,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RKE-D/02,11/2/2023,2925,2925,2925, Inputs ,48191010,263.25,263.25,0,, Yes ,Oct-22
6997,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220042188,6/5/2023,4891,4891,4891, Inputs ,8536,440.14,440.14,0,, Yes ,Oct-22
6998,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421000939,6/19/2023,12765,12765,12765, Inputs ,440262,0,0,2297.7,, Yes ,Oct-22
6999,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421000940,6/19/2023,48279,48279,48279, Inputs ,440262,0,0,8690.26,, Yes ,Oct-22
7000,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421001059,6/29/2023,48579,48579,48579, Inputs ,440262,0,0,8744.17,, Yes ,Oct-22
7001,24AAEFE6324M1ZE,ELECTRICAL RESEARCH & TESTING ORGANISATION,ERTO/2324/146,6/17/2023,123300,123300,123300, Input Services ,998346,11097,11097,0,, Yes ,Oct-22
7002,27AAACW3666K1ZX,WILSON SANDHU LOGISTICS (INDIA) LIMITED,MH/171/2023-24,7/30/2023,68124,68124,68124, Inputs ,440225,0,0,3406.2,, Yes ,Oct-22
7003,27AAACW3666K1ZX,WILSON SANDHU LOGISTICS (INDIA) LIMITED,MH/171/2023-24,7/30/2023,23400,68124,68124, Inputs ,440225,0,0,4212,, Yes ,Oct-22
7004,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/000131,7/21/2023,27980,27980,27980, Inputs ,48081000,2518.2,2518.2,0,, Yes ,Oct-22
7005,24CWPPS7798A1ZU,RIKA INDUSTRIES,RI/23-24/46,7/8/2023,864,864,864, Input Services ,995468,77.76,77.76,0,, Yes ,Oct-22
7006,29AAACU2468F1Z8,UL INDIA PRIVATE LIMITED,11040074840,7/31/2023,20147,20147,20147, Inputs ,440249,0,0,3626.37,, Yes ,Oct-22
7007,27ALGPG3244D1ZI,KENSHINE CARGO SERVICES,IMP/23-24/65G,7/10/2023,8500,8500,8500, Inputs ,440189,0,0,1530,, Yes ,Oct-22
7008,24AACFI8730P1Z0,INTRAACTION ELECTRONICS,1417/2324,8/26/2023,25325,25325,25325, Inputs ,85365090,2279.25,2279.25,0,, Yes ,Oct-22
7009,24AITPP4066E1Z0,KENT ENTERPRISE,KE/23-24/387,8/10/2023,678,678,678, Inputs ,3808,61.02,61.02,0,, Yes ,Oct-22
7010,24AAATE0499H2ZR,ELECTRICAL RESEARCH AND DEVELOPMENT ASSOCIATION,SINV-2324-07002,8/7/2023,6750,6750,6750, Input Services ,998112,607.5,607.5,0,, Yes ,Oct-22
7011,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421001741,8/17/2023,318284,318284,318284, Inputs ,440262,0,0,15914.2,, Yes ,Oct-22
7012,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421001742,8/17/2023,106726,106726,106726, Inputs ,440262,0,0,19210.68,, Yes ,Oct-22
7013,29AAACU2468F1Z8,UL INDIA PRIVATE LIMITED,11020171123,8/9/2023,98000,98000,98000, Inputs ,440249,0,0,17640,, Yes ,Oct-22
7014,24CGUPP8696R1ZR,INTEGRA ENTERPRISE,I-0336,9/29/2023,150,150,150, Inputs ,84571020,13.5,13.5,0,, Yes ,Oct-22
7015,27AABCC3148B2Z5,CARGOMAR PVT LTD,IN/MBS/23/4429,9/21/2023,22365,22365,22365, Input Services ,9985,0,0,4025.69,, Yes ,Oct-22
7016,27AABCC3148B2Z5,CARGOMAR PVT LTD,IN/MBS/23/4430,9/21/2023,23945,23945,23945, Input Services ,9985,0,0,4310.18,, Yes ,Oct-22
7017,27AABCC3148B2Z5,CARGOMAR PVT LTD,IN/MBS/23/4431,9/21/2023,13063,13063,13063, Input Services ,9985,0,0,2351.33,, Yes ,Oct-22
7018,27AABCC3148B2Z5,CARGOMAR PVT LTD,IN/MBS/23/4432,9/21/2023,13063,13063,13063, Input Services ,9985,0,0,2351.33,, Yes ,Oct-22
7019,24AWYPP2567K1ZO,Soham Electricals,3A,8/31/2023,728541,728541,728541, Input Services ,995426,43712.46,43712.46,0,, Yes ,Oct-22
7020,27AAACW4248H1Z8,WORLDGATE EXPRESS LINES INTERNATIONAL PVT LTD,WGCIS22300265,9/26/2023,8958,8958,8958, Inputs ,440262,0,0,448,, Yes ,Oct-22
7021,27AAACW4248H1Z8,WORLDGATE EXPRESS LINES INTERNATIONAL PVT LTD,WGCIS22300265,9/26/2023,70560,8958,8958, Inputs ,440262,0,0,12700,, Yes ,Oct-22
7022,27AAACW4248H1Z8,WORLDGATE EXPRESS LINES INTERNATIONAL PVT LTD,WGLIS22302170,9/26/2023,9755,9755,9755, Inputs ,440262,0,0,1756,, Yes ,Oct-22
7023,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421002427,9/30/2023,6895,6895,6895, Inputs ,440262,0,0,1241.06,, Yes ,Oct-22
7024,24AALPD8298A1ZR,R S INFOTECH,1900,9/26/2023,1230,1230,1230, Inputs ,84713010,110.7,110.7,0,, Yes ,Oct-22
7025,24AALPD8298A1ZR,R S INFOTECH,1920,9/28/2023,424,424,424, Inputs ,84713010,38.14,38.14,0,, Yes ,Oct-22
7026,24BEHPP8000D1ZW,S P ENTERPRISE,439,9/21/2023,5800,5800,5800, Inputs ,7308,522,522,0,, Yes ,Oct-22
7027,27AABCG6715G2ZO,GREENWICH MERIDIAN LOGISTICS (INDIA) PRIVATE LIMITED,121-231570013208,9/1/2023,9545,9545,9545, Input Services ,9985,0,0,1718.1,, Yes ,Oct-22
7028,24AAACF5951E1ZX,FICUS PAX PRIVATE LIMITED,8008/2324/000725,9/23/2023,2000,2000,2000, Inputs ,48081000,180,180,0,, Yes ,Oct-22
7029,24AEDFS6321R1ZM,SHREEJI ENGINEERING,SE/23-24/038,8/18/2023,3730,3730,3730, Inputs ,84669310,335.7,335.7,0,, Yes ,Oct-22
7030,24AAPFV2990K1ZI,VARIEGATE INDUSTRIES LLP,38/23-24,10/31/2023,10477,10477,10477, Inputs ,3917,942.91,942.91,0,, Yes ,Oct-22
7031,27AAECG7568A1ZL,TAURAL INDIA PRIVATE LIMITED,142402284,10/30/2023,779072,779072,779072, Inputs ,76169910,0,0,140232.96,, Yes ,Oct-22
7032,27AAJFM4308C1ZK,POLYNOVA RESINS,23-24/1899,10/30/2023,445165,445165,445165, Inputs ,39079990,0,0,80129.7,, Yes ,Oct-22
7033,27AAJFM4308C1ZK,POLYNOVA RESINS,23-24/1900,10/30/2023,442693,442693,442693, Inputs ,39079990,0,0,79684.65,, Yes ,Oct-22
7034,27AAJFM4308C1ZK,POLYNOVA RESINS,23-24/1901,10/30/2023,362663,362663,362663, Inputs ,39079990,0,0,65279.25,, Yes ,Oct-22
7035,24ACUPR3856P1ZJ,SHREE INDUSTRY,VD/3282/23-24,10/26/2023,11220,11220,11220, Inputs ,82071300,1009.8,1009.8,0,, Yes ,Oct-22
7036,24APIPJ3990F1ZU,SAINATH ENTERPRISE,649,10/26/2023,25250,25250,25250, Inputs ,8443,2272.5,2272.5,0,, Yes ,Oct-22
7037,24APIPJ3990F1ZU,SAINATH ENTERPRISE,656,10/28/2023,30280,30280,30280, Inputs ,8443,2725.2,2725.2,0,, Yes ,Oct-22
7038,24APIPJ3990F1ZU,SAINATH ENTERPRISE,658,10/30/2023,7370,7370,7370, Inputs ,8443,663.3,663.3,0,, Yes ,Oct-22
7039,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045824,10/7/2023,1650,1650,1650, Inputs ,8536,148.5,148.5,0,, Yes ,Oct-22
7040,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045898,10/10/2023,6500,6500,6500, Inputs ,8536,585,585,0,, Yes ,Oct-22
7041,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045899,10/10/2023,29072,29072,29072, Inputs ,8536,2616.52,2616.52,0,, Yes ,Oct-22
7042,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045900,10/10/2023,44953,44953,44953, Inputs ,8536,4045.82,4045.82,0,, Yes ,Oct-22
7043,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045941,10/11/2023,217526,217526,217526, Inputs ,8536,19577.25,19577.25,0,, Yes ,Oct-22
7044,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045942,10/11/2023,10962,10962,10962, Inputs ,8536,986.56,986.56,0,, Yes ,Oct-22
7045,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220045944,10/11/2023,820,820,820, Inputs ,8536,73.8,73.8,0,, Yes ,Oct-22
7046,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220046056,10/16/2023,10860,10860,10860, Inputs ,8536,977.4,977.4,0,, Yes ,Oct-22
7047,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220046124,10/18/2023,1237,1237,1237, Inputs ,8536,111.38,111.38,0,, Yes ,Oct-22
7048,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220046217,10/21/2023,144,144,144, Inputs ,8536,12.96,12.96,0,, Yes ,Oct-22
7049,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220046305,10/26/2023,1485,1485,1485, Inputs ,8536,133.65,133.65,0,, Yes ,Oct-22
7050,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220046347,10/28/2023,2158,2158,2158, Inputs ,8536,194.27,194.27,0,, Yes ,Oct-22
7051,24GLBPM6339E1Z5,QUALITY WORK ENTERPRISE,149,10/30/2023,3414,3414,3414, Inputs ,79011100,307.26,307.26,0,, Yes ,Oct-22
7052,24GLBPM6339E1Z5,QUALITY WORK ENTERPRISE,151,10/30/2023,4356,4356,4356, Inputs ,79011100,392.04,392.04,0,, Yes ,Oct-22
